Title,DOI,URL
Grading movement strength by changes in firing intensity versus recruitment of spinal interneurons,10.1016/j.neuron.2006.11.011,http://www.cell.com/article/S0896627306009056/pdf
Interphase chromosome arrangement in Arabidopsis thaliana is similar in differentiated and meristematic tissues and shows a transient mirror symmetry after nuclear division,10.1534/genetics.107.073270,https://europepmc.org/articles/pmc1894613?pdf=render
"Values of sleep/wake, activity/rest, circadian rhythms, and fatigue prior to adjuvant breast cancer chemotherapy",10.1016/j.jpainsymman.2006.09.022,http://www.jpsmjournal.com/article/S0885392407000371/pdf
The role of NMDAR subtypes and charge transfer during hippocampal LTP induction,10.1016/j.neuropharm.2006.07.016,NA
When words are painful: unraveling the mechanisms of the nocebo effect,10.1016/j.neuroscience.2007.02.020,NA
Role of cooperative cell movements and mechano-geometric constrains in patterning of axial rudiments in Xenopus laevis embryos [English],10.1134/s1062360407030034,NA
Information about a form (on the dynamic laws of morphogenesis),10.1016/j.biosystems.2006.09.015,NA
Role of cooperative cell movements and mechano-geometric constrains in patterning of axial rudiments in Xenopus laevis embryos [Russian] [РОЛЬ коллективных клеточных движений и механогеометрических условий в разметке осевых зачатков у зародышей шпорцевой лягушки],10.7868/s0475145017010037,NA
Nuclear import and export signals are essential for proper cellular trafficking and function of ZIC3,10.1093/hmg/ddl461,https://academic.oup.com/hmg/article-pdf/16/2/187/17243923/ddl461.pdf
Multiphoton imaging of chick retinal development in relation to gap junctional communication,10.1113/jphysiol.2007.138776,NA
Plasticity of antiepileptic drug targets,10.1111/j.1528-1167.2007.00994.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1528-1167.2007.00994.x
"Mind does really matter: evidence from neuroimaging studies of emotional self-regulation, psychotherapy, and placebo effect",10.1016/j.pneurobio.2007.01.005,NA
Direction of hair whorl and handedness,10.1080/13576500601112358,NA
Insertional mutagenesis in gene therapy and stem cell biology,10.1097/MOH.0b013e3281900f01,NA
Left-right olfactory asymmetry results from antagonistic functions of voltage-activated calcium channels and the Raw repeat protein OLRN-1 in C. elegans,10.1186/1749-8104-2-24,https://neuraldevelopment.biomedcentral.com/counter/pdf/10.1186/1749-8104-2-24
Towards neuro-memory-chip: imprinting multiple memories in cultured neural networks,10.1103/physreve.75.050901,NA
Appearances can be deceiving: phenotypes of knockout mice,10.1093/bfgp/elm008,https://academic.oup.com/bfg/article-pdf/6/2/91/660714/elm008.pdf
Paroxetine and congenital malformations: meta-Analysis and consideration of potential confounding factors,10.1016/j.clinthera.2007.05.003,NA
Promotion of lens epithelial-fiber differentiation by the C-terminus of connexin 45.6 - a role independent of gap junction communication,10.1242/jcs.000935,https://jcs.biologists.org/content/joces/120/20/3602.full.pdf
Involvement of P-glycoprotein on ivermectin kinetic behaviour in sheep: itraconazole-mediated changes on gastrointestinal disposition,10.1111/j.1365-2885.2007.00848.x,https://ri.conicet.gov.ar/bitstream/11336/112015/2/CONICET_Digital_Nro.faa68b6f-9e43-4200-b567-af05db99ce0c_A.pdf
MEART: The Semi-Living Artist,10.3389/neuro.12.005.2007,https://www.frontiersin.org/articles/10.3389/neuro.12.005.2007/pdf
Embodying cultured networks with a robotic drawing arm,10.1109/IEMBS.2007.4352959,NA
Paradoxes in carcinogenesis: new opportunities for research directions,10.1186/1471-2407-7-151,https://bmccancer.biomedcentral.com/counter/pdf/10.1186/1471-2407-7-151
Signal transduction: Networks and integrated circuits in bacterial cognition,10.1016/j.cub.2007.10.011,http://www.cell.com/article/S0960982207020702/pdf
The roles of Groucho/Tle in left-right asymmetry and Kupffer's vesicle organogenesis,10.1016/j.ydbio.2006.11.020,NA
Glia: they make your memories stick!,10.1016/j.tins.2007.06.007,NA
Electrophysiological properties of human adipose tissue-derived stem cells,10.1152/ajpcell.00089.2007,NA
Early developmental pathology due to cytochrome c oxidase deficiency is revealed by a new zebrafish model,10.1074/jbc.M703528200,http://www.jbc.org/article/S002192582054619X/pdf
An architectural model of conscious and unconscious brain functions: Global Workspace Theory and IDA,10.1016/j.neunet.2007.09.013,NA
Melanophores: a model system for neuronal transport and exocytosis?,10.1002/jnr.21132,NA
Image processing for a high-resolution optoelectronic retinal prosthesis,10.1109/TBME.2007.894828,http://www.stanford.edu/~palanker/publications/signal processing for prosthesis.pdf
Evolving the lock to fit the key to create a family of G protein-coupled receptors potently activated by an inert ligand,10.1073/pnas.0700293104,https://europepmc.org/articles/pmc1829280?pdf=render
Left-right dynein motor implicated in selective chromatid segregation in mouse cells,10.1126/science.1129429,NA
In vivo light-induced activation of neural circuitry in transgenic mice expressing channelrhodopsin-2,10.1016/j.neuron.2007.03.005,http://www.cell.com/article/S0896627307001833/pdf
"Onconase, an anti-tumor ribonuclease suppresses intracellular oxidative stress",10.3892/ijo.31.3.663,https://www.spandidos-publications.com/10.3892/ijo.31.3.663/download
Cytostatic and cytotoxic properties of Amphinase: a novel cytotoxic ribonuclease from Rana pipiens oocytes,10.4161/cc.6.24.5045,https://www.tandfonline.com/doi/pdf/10.4161/cc.6.24.5045?needAccess=true
Cell-surface H+-ATP synthase as a potential molecular target for anti-obesity drugs,10.1016/j.febslet.2007.06.041,NA
Transplantation of cells from eye-like structures differentiated from embryonic stem cells in vitro and in vivo regeneration of retinal ganglion-like cells,10.1007/s00417-007-0710-6,NA
"Concise review: stem cells, myocardial regeneration, and methodological artifacts",10.1634/stemcells.2006-0623,NA
Notch and NFkappaB signaling pathways: Do they collaborate in normal vertebrate brain development and function?,10.1002/bies.20647,NA
Calcium signals induce liver stem cells to acquire a cardiac phenotype,10.4161/cc.6.13.4454,https://www.tandfonline.com/doi/pdf/10.4161/cc.6.13.4454?needAccess=true
In vitro fertilization and acupuncture: clinical efficacy and mechanistic basis,10.1097/01.pgo.0000416386.72751.07,NA
Exon silencing by UAGG motifs in response to neuronal excitation,10.1371/journal.pbio.0050036,https://journals.plos.org/plosbiology/article/file?id=10.1371/journal.pbio.0050036&type=printable
Use of selective serotonin-reuptake inhibitors in pregnancy and the risk of birth defects,10.1056/NEJMoa066584,https://www.nejm.org/doi/pdf/10.1056/NEJMoa066584?articleTools=true
Altered neocortical cell density and layer thickness in serotonin transporter knockout mice: a quantitation study,10.1093/cercor/bhl051,https://academic.oup.com/cercor/article-pdf/17/6/1394/17297411/bhl051.pdf
Nitric oxide modulation of the electrically excitable skin of Xenopus laevis frog tadpoles,10.1242/jeb.009662,https://journals.biologists.com/jeb/article-pdf/210/22/3910/1259702/3910.pdf
The three classes of triplet profiles of natural genomes,10.1016/j.ygeno.2006.12.009,NA
"Inversions and inverted transpositions as the basis for an almost universal ""format"" of genome sequences",10.1016/j.ygeno.2007.05.010,NA
A cellular automaton to model the development of primary shoot meristems of Arabidopsis thaliana,10.1142/s0219720007002862,NA
Rational design of memory in eukaryotic cells,10.1101/gad.1586107,http://genesdev.cshlp.org/content/21/18/2271.full.pdf
Temporally regulated asymmetric neurogenesis causes left-right difference in the zebrafish habenular structures,10.1016/j.devcel.2006.10.004,http://www.cell.com/article/S1534580706004564/pdf
Exposure to amlodipine in the first trimester of pregnancy and during breastfeeding,10.1080/10641950701204554,NA
Neonatal convulsions secondary to paroxetine withdrawal,10.1136/fn.84.2.f134,https://fn.bmj.com/content/fetalneonatal/84/2/F134.full.pdf
One century of progress in neuroscience founded on Golgi and Cajal's outstanding experimental and theoretical contributions,10.1016/j.brainresrev.2007.03.004,NA
Unifying principles of regeneration I: Epimorphosis versus morphallaxis,10.1111/j.1440-169x.2007.00919.x,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/j.1440-169X.2007.00919.x
H+ pump-dependent changes in membrane voltage are an early mechanism necessary and sufficient to induce Xenopus tail regeneration,10.1242/dev.02812,https://journals.biologists.com/dev/article-pdf/134/7/1323/1532170/1323.pdf
Binary collisions between wave-fragments in a sub-excitable Belousov-Zhabotinsky medium,Doi 10.1016/J.Chaos.2006.03.095,NA
Physarum machines: encapsulating reaction-diffusion to compute spanning tree,10.1007/s00114-007-0276-5,NA
Craniofacial variation and developmental divergence in primate and human evolution,10.1002/9780470319390.ch17,NA
Gap junctional intercellular communication capacity by gap-FRAP technique: a comparative study,10.1002/biot.200600092,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/biot.200600092
Ras nanoclusters: molecular structure and assembly,10.1016/j.semcdb.2007.08.003,https://europepmc.org/articles/pmc2761225?pdf=render
The therapeutic relationship in the brief treatment of depression: contributions to clinical improvement and enhanced adaptive capacities,10.1037/0022-006X.74.1.130,NA
Proteome analysis identifies novel protein candidates involved in regeneration of the cerebellum of teleost fish,10.1002/pmic.200500167,NA
New neurons for the injured brain: mechanisms of neuronal regeneration in adult teleost fish,10.2217/17460751.1.2.207,NA
Neurogenesis and neuronal regeneration in the adult fish brain,10.1007/s00359-006-0104-y,NA
PTEN: a crucial mediator of mitochondria-dependent apoptosis,10.1007/s10495-006-3714-5,NA
Membrane excitability and fear conditioning in cerebellar Purkinje cell,10.1016/j.neuroscience.2006.02.040,NA
Genetics of human heterotaxias,10.1038/sj.ejhg.5201506,https://www.nature.com/articles/5201506.pdf
Insertion mutation at the C-terminus of the serotonin transporter disrupts brain serotonin function and emotion-related behaviors in mice,10.1016/j.neuroscience.2006.01.049,NA
Electrical signals control wound healing through phosphatidylinositol-3-OH kinase-gamma and PTEN,10.1038/nature04925,NA
Hierarchical modularity of nested bow-ties in metabolic networks,10.1186/1471-2105-7-386,https://bmcbioinformatics.biomedcentral.com/counter/pdf/10.1186/1471-2105-7-386
p53 plays a central role in UVA and UVB induced cell damage and apoptosis in melanoma cells,10.1016/j.canlet.2005.12.021,NA
Channelrhodopsin-2 and optical control of excitable cells,10.1038/nmeth936,NA
Evaluation of gene expression endpoints in the context of a Xenopus laevis metamorphosis-based bioassay to detect thyroid hormone disruptors,10.1016/j.aquatox.2005.09.003,NA
Membrane potential-regulated transcription of the resting K+ conductance TASK-3 via the calcineurin pathway,10.1074/jbc.m606092200,http://www.jbc.org/article/S0021925819339833/pdf
Axo-somatic and apical dendritic Kv7/M channels differentially regulate the intrinsic excitability of adult rat CA1 pyramidal cells,10.1152/jn.01333.2005,NA
Role of potassium channels in Abeta(1-40)-activated apoptotic pathway in cultured cortical neurons,10.1002/jnr.21054,NA
Molecular mechanisms of axon specification and neuronal disorders,10.1196/annals.1377.013,NA
Andersen-Tawil syndrome: definition of a neurocognitive phenotype,10.1212/01.wnl.0000218214.64942.64,NA
Andersen-Tawil syndrome: prospective cohort analysis and expansion of the phenotype,10.1002/ajmg.a.31092,NA
Receptor activation alters inner surface potential during phagocytosis,10.1126/science.1129551,NA
Lipid metabolism and dynamics during phagocytosis,10.1016/j.ceb.2006.06.006,NA
Molecular identification of the CRAC channel by altered ion selectivity in a mutant of Orai,10.1038/nature05108,https://europepmc.org/articles/pmc2756048?pdf=render
Transgenic zebrafish expressing chicken lysozyme show resistance against bacterial diseases,10.1007/s11248-006-0009-0,NA
Connexin 32 as an anti-invasive and anti-metastatic gene in renal cell carcinoma,10.1248/bpb.29.1991,https://www.jstage.jst.go.jp/article/bpb/29/10/29_10_1991/_pdf
High-affinity auxin transport by the AUX1 influx carrier protein,10.1016/j.cub.2006.04.029,http://www.cell.com/article/S0960982206014904/pdf
High-affinity auxin transport by the AUX1 influx carrier protein,10.1016/j.cub.2006.05.043,http://www.cell.com/article/S0960982206016265/pdf
K+ regulates DNA binding of transcription factors to control gene expression related to neuronal apoptosis,10.1097/01.wnr.0000224,NA
[Guidance of regenerative axons in optic nerve regeneration in Bcl-2 overexpressing mice],10.1016/j.neures.2007.06.1088,NA
Phosphorylation of frizzled-3,10.1074/jbc.m600713200,http://www.jbc.org/article/S0021925819466635/pdf
"Central neurotranspeptide, alpha-melanocyte-stimulating hormone (alpha-MSH) is upregulated in patients with congestive heart failure",10.2169/internalmedicine.45.1546,https://www.jstage.jst.go.jp/article/internalmedicine/45/7/45_7_429/_pdf
Tissue engineering by modulated gene delivery,10.1016/j.addr.2006.03.003,NA
Connexin 43-mediated modulation of polarized cell movement and the directional migration of cardiac neural crest cells,10.1242/dev.02543,NA
Use of antidepressants and risk of colorectal cancer: a nested case-control study,10.1016/S1470-2045(06)70622-2,NA
A molecular framework for plant regeneration,10.1126/science.1121790,https://dspace.library.uu.nl/bitstream/handle/1874/21122/scheres_06_amolecularframeworkforplant.pdf?sequence=2&isAllowed=y
